,stabf
51932,0
9437,1
8280,0
55923,1
34733,0
30829,0
37571,1
59685,0
59212,0
19063,0
56080,0
11770,0
21735,0
12444,0
58896,0
55356,1
14029,0
55702,0
43037,1
18604,1
38247,0
24761,0
26373,0
41483,0
43112,0
22199,1
27442,1
17748,0
1644,1
41113,0
10306,0
59811,0
55958,1
8250,0
45767,0
17170,1
27143,0
4221,1
27879,0
15255,0
55345,1
54565,1
1339,1
37726,0
29196,0
47791,0
29584,0
42266,0
15920,1
7784,0
50243,1
32458,0
55322,0
15488,1
24230,0
57564,0
15163,1
35948,0
10690,1
45335,0
23013,1
34223,1
5076,1
19074,0
45694,1
53363,1
39123,0
3501,0
49166,1
40324,0
55129,0
994,0
15361,0
36840,0
53832,1
30080,0
39486,1
59773,0
4433,0
11934,0
42962,0
42255,1
41227,0
53187,1
47673,1
14683,1
13889,1
9192,0
22860,0
17278,1
8556,0
14329,0
37145,0
44158,1
39560,1
48189,1
12485,0
20986,0
8062,1
36455,0
41424,1
30322,0
4547,0
10354,1
20460,0
37154,0
10287,1
45860,0
19076,0
19603,1
25529,0
46497,1
48929,0
32285,0
18943,0
24046,1
47088,0
16522,0
14644,0
7641,0
28899,1
925,1
22525,0
58048,0
57302,0
34150,1
20930,1
57146,0
26583,0
8227,1
46014,1
8924,1
15582,0
7226,1
32819,0
46840,0
1274,1
39724,0
57998,1
47370,0
15880,0
26001,1
6210,1
59879,0
58510,0
28692,0
6326,1
3624,1
30948,0
23167,0
57160,0
43864,0
4833,1
43315,1
12954,0
52273,0
55023,1
51976,0
25145,0
21149,1
3612,0
36570,0
30025,1
22132,0
56402,0
51871,1
43018,0
1864,0
33429,1
998,0
3493,1
4840,0
1102,0
33340,0
28982,0
48242,1
12525,0
14550,0
16581,0
42388,0
55874,0
27174,1
26703,0
13222,0
57831,0
58698,1
19974,0
16945,1
24103,0
20849,1
18912,1
41752,0
33103,1
17914,1
30959,1
12548,0
56079,1
51169,1
45996,0
17425,1
41520,0
52213,0
25656,0
17163,1
14579,0
37380,1
53855,1
46624,0
19369,1
26657,0
16467,0
33251,0
52071,1
29250,1
29639,0
40636,0
59218,1
53485,1
2524,0
7517,0
38006,1
23934,0
34002,0
12166,1
55236,0
23572,1
21380,1
16085,0
29554,0
3180,1
15371,1
13018,0
13204,0
46481,0
1549,0
23271,0
40557,0
37584,0
44667,0
44976,0
51226,0
769,0
12669,1
31774,0
54090,1
35755,0
21626,0
18767,0
21884,1
34255,1
30550,1
1561,1
51955,0
17223,0
24904,0
4510,0
45349,1
41849,1
17716,0
36200,1
13136,1
56544,0
35570,0
36797,1
54304,0
24110,0
7524,0
37672,0
44028,0
26694,0
43474,1
45556,1
1334,0
41352,0
11533,0
49114,1
48452,1
21510,1
23988,1
18003,1
46482,0
27598,0
2834,1
3884,1
20706,0
3699,1
7229,1
38009,1
12165,1
24525,0
32990,0
49543,1
44565,1
18673,0
5475,0
5620,0
17577,0
13987,0
49971,1
12671,1
47343,1
42968,1
48777,1
19732,0
40292,1
35998,0
18229,0
14709,0
21484,0
20489,0
46957,1
7320,0
49965,1
23412,1
47316,0
6185,1
26647,0
25911,0
42613,1
14421,1
28042,0
17441,1
32733,0
43701,0
38221,0
2233,0
4369,0
27209,1
8632,0
59934,0
18256,0
30446,1
22351,1
57592,0
31475,0
20834,0
29555,1
32484,0
30740,0
25162,0
42989,1
52885,1
16752,0
23307,0
13344,0
58590,0
12043,0
35323,0
56285,0
12850,1
7123,1
11054,0
51677,0
8523,0
1025,0
28265,1
18015,1
47399,0
2724,0
16098,0
15631,1
45392,0
389,0
36854,0
25562,1
45290,0
2787,0
25550,0
34329,0
15538,0
36101,1
3197,1
14459,0
19400,0
35926,0
52066,0
8317,0
37113,0
20898,1
50695,1
55531,1
45659,0
36177,1
59573,1
46834,0
11534,0
18362,0
44041,1
33808,1
58850,1
52838,1
8940,0
17628,1
47070,0
16701,0
30946,0
1778,0
58546,0
31269,0
33217,0
47445,0
25067,0
46831,0
512,0
15254,0
48753,1
25729,0
12750,0
24912,1
33855,1
54877,0
30016,0
6382,0
38713,0
7683,1
42203,1
51131,1
29019,1
48411,0
35386,0
4070,0
27168,1
13717,1
43571,0
469,1
18503,0
43068,1
47536,0
40785,1
37993,1
53102,0
30849,1
46473,1
2334,0
33293,1
37171,0
21769,0
4683,1
52180,1
35212,1
13724,1
37869,0
34858,0
40523,0
17692,1
2678,1
38246,0
59193,1
24157,0
57326,1
18,0
30851,0
14967,1
50108,0
6213,0
38793,0
13833,0
4900,0
31659,1
4064,1
57542,0
32249,0
22052,0
37318,0
52892,0
56567,0
11407,0
14862,1
24510,0
45895,0
2375,0
36075,0
710,0
17725,0
3135,0
8421,0
4519,0
48670,0
36911,0
6157,1
2378,0
53167,0
21481,0
30326,0
56356,0
43528,0
57237,0
39142,0
55028,0
39268,0
25179,1
25795,1
37778,0
30611,1
19998,0
24898,1
16900,0
36040,1
49779,0
45782,0
10942,0
50296,1
19022,0
14346,1
21699,1
23112,0
51650,1
25225,0
34601,1
14680,1
49374,0
52798,0
9247,1
58496,0
9732,0
27947,0
43050,0
22412,0
4396,0
22522,0
13695,0
161,1
14679,0
24756,0
3325,1
59253,0
33833,0
50218,1
59629,1
49950,1
41682,1
621,1
38308,1
50171,0
36164,0
53496,1
26803,0
20242,0
11917,0
56468,0
56979,0
6884,0
40397,1
28919,1
19892,0
29375,1
42505,0
53845,1
58140,1
29445,1
16351,1
12910,0
59901,0
10530,1
5512,0
6057,1
2809,1
24505,0
1148,0
39076,0
25319,0
43358,0
49737,1
12959,0
47964,1
26809,1
26091,1
26675,0
38048,0
16294,1
2493,0
2242,0
8259,1
840,0
7682,1
57219,0
18878,0
37473,0
31428,1
56221,1
17100,0
45924,1
39169,1
47444,0
57544,1
11833,1
14438,0
6645,0
1333,0
4172,1
5548,1
51713,0
507,0
33968,0
17591,0
50377,0
52833,1
59742,1
7799,0
26272,1
954,1
21881,0
34443,0
47048,0
34057,0
43925,0
45628,1
1715,1
50404,1
23452,0
36048,1
5998,0
25951,1
22843,1
50714,0
30028,1
50359,0
10276,1
55973,1
42491,0
32770,0
14139,0
41475,0
58810,1
28640,1
54911,0
41336,0
47795,0
9753,0
55602,1
6672,0
1456,0
3028,1
3850,0
56143,0
19896,0
29782,0
55932,1
27257,0
22108,0
3420,0
42841,1
36980,0
36933,0
2531,0
24647,0
49417,1
39296,1
41343,0
53000,0
5942,0
39838,1
21339,1
22814,0
35574,1
55371,1
43536,0
12878,0
28690,0
23661,0
129,1
38517,1
13283,1
22608,0
21064,0
21656,0
7906,0
56580,0
52250,0
26317,1
27802,0
30797,1
58243,1
50818,0
42810,0
32533,1
55823,1
35571,0
57878,0
48022,0
261,0
57236,0
56726,1
12969,1
6785,1
13735,0
44613,0
17337,1
46650,0
33598,1
35973,1
41582,1
39802,1
17690,1
23861,1
52497,0
31733,0
1570,0
7140,1
31864,0
59640,1
38358,1
16847,0
49283,0
50371,0
3280,0
5271,1
19250,1
51362,0
3963,0
55238,0
49526,0
52295,1
25944,1
32706,1
17696,0
53392,0
52984,0
16308,0
45864,0
56808,1
6678,0
16344,1
47059,0
48551,1
9185,1
52485,0
36847,0
12521,0
22709,0
26742,0
30620,1
50079,1
15353,0
25923,1
55760,0
58669,0
44222,1
17491,0
13643,0
34096,1
31614,1
16918,1
43505,0
7248,1
35143,0
2,0
25200,0
48098,0
33944,0
1443,1
7221,1
37983,0
16667,1
28221,0
50054,0
14892,1
30081,0
52448,0
31334,0
47375,1
34830,0
27404,1
25314,0
53353,0
39864,0
2058,0
37448,0
28064,1
33078,0
34569,1
323,0
38174,0
9358,1
33991,1
50271,0
53332,0
20405,0
7710,0
618,1
51435,0
12893,1
9018,1
46823,0
55297,1
36536,0
9589,0
47960,0
9569,1
34957,1
13443,0
7004,1
53729,0
45844,1
19230,0
51462,0
27848,0
18133,0
16006,0
5840,0
10284,1
51455,0
23256,1
902,0
43286,0
13050,0
50764,0
10102,0
25022,0
1999,1
26878,1
37077,0
29168,1
18613,0
22265,1
45229,0
59273,0
57483,0
53835,1
54305,0
42571,0
398,0
3876,0
19665,1
28390,0
52520,1
22891,0
57062,0
47743,0
44502,1
33696,1
7739,0
42197,1
36568,1
50398,0
51793,1
32699,0
26134,1
3287,0
21709,0
58776,0
25765,0
11240,1
2045,0
57439,1
5999,0
30379,0
57828,1
16985,0
8990,0
49550,1
6179,0
29189,1
34132,1
13149,1
26189,1
2496,0
8713,0
20544,0
41093,0
40897,0
14747,0
2501,1
52534,1
26229,0
41694,1
51076,1
24152,0
49630,0
15482,1
40515,1
35890,0
42566,0
58579,1
16650,0
39625,1
14688,0
11078,0
1437,0
50938,0
57198,1
42514,1
46133,0
36013,0
11136,0
52297,0
30440,0
25141,0
53081,1
29594,1
30864,0
57947,0
51862,0
1940,0
19742,1
59805,0
26219,0
17000,0
48481,1
45571,0
37483,0
42301,0
14869,1
17978,0
27637,1
8510,0
51201,1
35761,0
4050,0
41913,0
48288,0
39841,0
41443,1
17684,1
44637,0
21174,0
3014,0
6227,0
37831,0
24695,0
3362,1
37472,0
15126,0
48039,0
29089,0
5275,0
46388,1
58737,0
20901,1
4280,1
1433,0
18224,0
39259,0
48236,1
14147,1
55960,0
1763,0
54149,1
47580,1
11094,0
27023,1
29260,0
50209,0
4044,0
10912,1
53775,1
28282,1
40421,1
51732,1
22793,0
8298,0
14296,0
11753,0
52367,0
20843,0
36078,0
51244,0
27557,1
38537,0
6506,1
8769,0
51867,0
50584,0
58613,0
13518,1
45661,0
24252,0
30963,0
3548,1
30932,0
14835,0
20119,0
4829,0
51490,0
39524,1
57747,0
9548,0
26497,1
55251,0
23875,1
49618,1
34170,0
56699,1
37564,0
36987,1
36460,0
16414,1
54878,0
3567,0
38957,1
52231,0
54339,0
18972,1
9453,1
11155,0
42981,1
7324,1
11263,0
50022,1
7575,0
25578,0
42655,1
23360,0
9755,1
31603,0
19176,0
2117,1
22342,1
57806,0
42051,1
37912,1
10970,0
37295,0
42313,0
10157,1
40423,1
997,0
9408,0
14407,1
12741,1
51859,0
47976,0
57775,1
42011,0
27907,1
51161,0
48195,0
35892,0
46763,0
7125,0
40187,1
1586,0
46929,0
27924,1
56438,1
45933,0
14114,0
50703,0
2812,0
57150,0
20910,1
41693,0
22136,0
27646,0
14732,0
19766,0
35629,0
25582,0
23675,0
53286,0
38160,1
28779,0
18110,1
17854,0
3288,1
3260,0
47108,1
1112,0
6999,0
29844,0
53505,0
58027,0
35671,1
31021,1
22925,0
32636,0
20362,0
43330,0
30804,0
42693,1
43353,0
46832,0
49748,1
59702,1
47387,0
34535,1
50747,0
43559,0
10624,0
47364,0
27317,1
2778,0
32509,0
10029,1
29809,1
4354,0
31345,1
25169,0
12407,0
46454,1
37335,1
50106,1
31978,0
20397,1
6961,0
51889,1
15699,1
37643,0
38585,0
30754,0
13685,1
23550,0
40299,0
32264,1
23830,0
5212,1
56863,0
29849,0
41360,0
49772,0
32919,1
430,0
10709,1
47713,0
39319,0
17351,1
42734,0
21874,1
24359,0
53827,1
26457,0
27461,0
13840,1
8139,1
24201,0
35468,0
42093,1
37611,0
39,1
18075,1
33292,0
38717,0
28174,0
20743,0
56843,1
4778,0
34471,1
32127,1
2914,0
44728,1
25530,1
31961,1
14884,1
35914,1
49863,0
26570,0
59331,0
39481,0
14656,0
25915,0
39399,0
9740,1
33070,0
4847,1
46150,0
25030,1
8976,0
40212,1
1200,0
29225,0
42772,0
29591,0
39933,0
14317,0
38143,0
28331,0
11472,0
17141,0
39241,0
42196,0
21702,1
7622,0
22490,0
59699,1
17615,0
15314,0
28624,0
29362,0
53066,1
35513,0
21035,1
3231,1
7523,1
42759,0
1506,0
20288,1
19125,0
5020,1
43222,0
15740,0
40617,0
15798,0
45481,0
21565,1
29114,1
16635,1
32885,1
34623,1
59103,0
37845,0
44120,1
44951,1
5364,0
31556,0
28295,0
59048,1
4921,1
41168,1
4984,0
9058,0
44757,0
41745,1
57099,0
49506,0
7323,1
42915,0
18292,0
29670,0
55888,1
38016,0
4331,0
34350,0
25477,0
4619,1
42484,0
4561,0
13434,0
35941,0
20944,0
52182,0
57815,0
50151,0
37920,0
52953,0
13243,0
33830,0
7432,1
26853,1
28414,0
57740,0
596,0
13196,0
15824,1
24522,0
54389,0
6358,1
26092,0
58526,1
17835,0
46899,0
59496,1
47570,0
47726,0
31171,1
48428,1
52643,1
48026,0
23718,1
57760,1
3701,0
28636,0
27422,0
35598,1
5169,0
9776,0
19011,0
52774,0
8520,0
50186,1
30108,0
36659,0
12503,1
29527,0
46099,0
28611,1
53836,0
53464,1
44351,0
19584,0
9238,0
36951,1
34385,1
37407,0
45716,0
55779,0
46415,0
32325,1
32639,0
7876,1
53767,0
55987,1
28952,0
24712,0
57500,0
33731,1
36063,0
53056,1
17036,0
39460,1
30425,0
54024,0
19811,0
39065,0
48173,0
55301,1
42562,1
46776,1
1455,0
48174,0
33564,1
23449,0
22516,0
58372,1
32991,0
3059,0
30244,0
31982,0
1714,0
31957,0
14613,0
43193,0
23822,0
41147,0
59084,0
27709,1
19909,1
8688,0
54990,1
35586,0
49330,0
4447,1
59719,1
57081,0
29369,1
20411,1
43202,1
47090,1
471,1
30223,0
6904,1
42474,0
46455,0
47817,0
7012,0
13504,0
59130,0
40138,1
37121,1
55022,0
28074,0
5063,0
52746,0
57224,1
39470,0
52713,0
24348,1
9268,0
54623,1
17836,1
16173,0
50446,1
6572,1
52074,0
45528,1
54693,0
59820,0
47304,0
32891,0
2325,1
41902,1
47350,0
58844,1
56737,0
56313,0
22521,0
59461,0
37291,0
13618,0
42373,0
33774,1
58597,0
5728,0
38435,0
45341,0
12826,0
47081,0
30517,0
28404,1
40425,0
35866,0
37242,0
38805,0
43455,1
39775,0
22583,1
18856,0
58508,1
49463,0
14257,0
49408,0
47052,0
44798,1
3804,0
47827,0
25576,0
24910,1
51380,1
25081,1
15890,0
51908,0
6470,1
51840,0
3305,1
26473,1
10397,1
46594,0
39156,0
21106,1
3228,0
11368,0
9952,1
50769,0
79,1
34920,1
42621,0
4083,0
40511,0
17231,0
56806,0
44001,1
15630,0
33334,0
52126,0
41696,0
49567,0
43075,0
51899,1
3000,0
51628,0
52046,1
51034,0
46682,0
38269,0
4617,1
46031,0
59446,0
2590,0
2427,0
25815,0
38251,0
1946,0
57935,0
55416,1
56242,1
9571,0
27389,1
32541,1
27184,0
18588,0
55167,0
39439,0
14755,0
39128,0
39129,0
18697,0
55942,0
23418,0
52921,0
6354,0
32451,0
26405,0
36108,0
26616,0
6622,0
36283,0
56865,1
8787,0
32532,0
45312,0
49446,0
57685,0
17239,1
35366,0
51818,1
19989,0
49113,1
56130,0
49044,0
10237,0
59730,1
27333,1
37274,0
5635,0
40442,0
5962,0
19686,0
16682,0
18391,1
24156,1
47177,0
13706,0
17816,0
11544,1
56365,1
27522,1
20913,0
43281,0
30891,1
24016,0
28062,1
52228,0
15470,0
35539,0
21415,1
6580,0
38697,0
59198,1
7194,0
58337,0
55894,0
17346,0
37526,1
10586,0
32701,0
49701,0
649,1
28916,0
27223,0
15225,0
20945,0
35975,1
50545,1
22962,0
59433,0
8236,1
56055,1
4588,0
25376,1
520,0
52118,1
15158,0
28421,0
3565,1
59752,0
27650,0
11411,1
34265,0
36219,0
3895,0
9770,1
10037,0
41288,1
56211,0
47487,0
16188,0
22737,1
3842,0
8782,1
13617,1
25105,0
34185,1
57394,0
6861,0
30930,1
56936,0
13198,0
11436,1
59024,0
33407,1
53473,1
1144,1
48352,0
34323,0
31131,1
56785,1
58497,0
20861,0
12059,0
53248,1
20128,0
29650,0
5261,0
30793,1
27452,0
34629,0
31507,1
56728,0
33114,0
22156,0
50162,1
47977,0
6081,0
54280,1
5383,0
34621,0
22207,1
27901,0
8742,1
50917,0
29348,1
37168,1
39233,0
38311,0
56629,1
50563,0
24737,1
46064,0
55581,0
32371,1
43913,0
49467,1
5219,0
30448,1
26054,0
16660,0
24570,0
56759,1
18223,0
43385,1
15282,0
23806,0
32414,0
45008,1
41695,0
59560,1
37065,1
15395,1
8061,0
55843,0
58486,0
4341,0
56247,0
19069,1
56969,0
1802,1
38098,0
17081,0
20808,1
54783,1
17936,0
43105,1
52314,0
10991,0
12244,0
23389,1
18854,1
40096,1
45850,1
39809,1
47362,1
46915,1
7982,1
38750,0
22470,1
57771,1
59167,1
58242,1
30164,1
41150,0
29200,1
37724,1
31504,0
59677,1
14309,0
39379,1
25034,0
26315,1
30032,0
49302,0
9779,0
42743,0
24876,0
32040,1
31894,1
9338,0
13007,0
5520,0
2929,1
52383,0
11143,0
38213,0
39970,0
33174,1
25039,1
8351,1
11558,1
56546,1
58740,1
55422,0
43695,0
13688,0
18361,0
15179,1
41593,0
28310,0
25510,0
20446,1
49569,1
56928,0
27308,0
47017,1
46267,0
10815,1
57731,0
38447,1
46914,1
48958,0
42535,0
35184,0
51016,0
7090,1
58725,0
7287,0
2052,0
42904,1
21281,0
27008,0
52040,1
12081,1
11346,1
26650,0
45187,0
31512,0
7771,1
5034,0
56890,0
20851,0
59208,0
22004,1
33255,0
53319,0
2936,0
17937,1
23731,1
37527,1
39272,0
25227,0
17167,1
21282,0
48013,1
27777,0
57656,0
13801,0
14520,1
29184,0
59647,0
36946,1
9026,0
45526,0
12254,1
2650,0
46439,1
19194,0
55998,0
29438,0
8201,0
37638,0
698,0
40936,1
36440,0
27850,0
54311,0
53060,1
43245,0
13664,0
51014,1
20711,0
45917,0
30674,0
36550,0
55943,0
52547,1
32598,0
59330,0
32844,1
25988,0
11983,0
20931,0
40300,0
32278,0
7,0
46732,0
24225,0
28908,0
18765,0
47892,0
29835,1
38639,1
4852,0
18545,0
53277,1
48298,0
19302,0
48821,0
44843,0
31955,0
52738,1
17533,1
8708,0
1304,0
54197,1
23378,0
22778,0
34514,1
58703,0
56781,0
4238,0
26753,1
30900,1
33262,0
20961,1
9561,0
25198,1
57154,0
44538,0
13545,0
23413,0
97,1
58895,1
10526,1
21705,0
18349,0
45531,1
11935,1
38774,0
6540,0
57481,0
2602,0
55009,1
49208,0
37203,1
40988,0
54998,0
8192,1
22138,0
48715,1
5302,1
19291,0
18796,1
47619,0
55982,0
52682,0
25263,1
17502,0
3925,0
1639,0
7751,1
26648,0
46033,0
11464,0
40116,1
57765,0
14348,1
22420,0
54483,0
22746,0
2752,1
12014,0
19343,1
27178,1
45991,0
50538,0
14289,0
37901,0
25589,1
30547,1
45243,0
22715,1
24777,1
655,0
1385,0
12423,0
56294,1
11818,1
4960,0
41609,1
54375,1
38290,1
4775,0
11568,0
50134,0
50294,1
47730,0
55725,0
15499,1
24266,0
44079,1
34300,0
47382,0
25777,1
57617,1
78,0
41670,0
1472,0
49351,0
54528,0
8611,1
58448,0
58071,0
59918,0
54394,0
57384,0
16679,1
50260,1
15025,0
50096,1
26459,1
32767,0
52692,0
52812,0
7647,1
42082,1
34297,1
21324,1
30360,1
8964,0
51719,1
2312,0
3758,0
17362,1
33661,0
29478,1
32151,0
17438,1
3536,0
35801,0
49273,0
49623,0
26076,1
44372,0
39127,1
47079,1
719,0
12848,0
40792,1
11529,0
24558,0
43273,1
33072,0
7172,1
27824,1
21229,0
11292,0
27195,0
26115,0
1847,0
40171,0
33135,0
7176,0
30524,0
7536,0
13277,1
35301,1
48163,0
22274,1
3509,0
56432,1
7376,0
50070,0
54672,0
20227,0
51969,1
26619,1
1518,1
55741,1
26925,0
57165,0
15279,1
24462,0
11778,0
36423,0
17041,0
19393,1
35224,0
55980,0
21513,1
39353,0
28108,0
59980,1
18755,0
12809,1
21004,0
36590,1
19521,0
26451,1
54253,1
561,1
19656,0
38848,0
48984,0
2494,0
46681,0
10425,0
3649,0
6143,0
7539,1
58394,0
47502,0
11376,0
24302,0
40231,0
21140,0
28614,1
17983,0
17203,1
27827,0
1985,1
29885,0
43810,1
35721,0
27494,0
46815,1
16272,1
16676,1
2631,1
28223,0
24360,1
51449,1
19820,0
3387,0
56804,0
2658,0
5136,1
39231,0
27787,0
35958,1
49325,0
14994,0
21887,0
38391,1
47775,1
58041,1
19016,1
26424,0
37992,1
27719,0
41561,1
52270,1
37308,0
8875,1
6895,0
23467,1
47210,0
10345,0
22681,1
29069,1
19024,0
11330,0
44377,1
43356,1
47997,1
842,0
57841,0
24351,0
35535,1
58360,1
41872,0
13382,0
18794,1
6954,0
46919,1
45207,0
22079,1
10853,1
29084,0
20260,1
22767,0
36039,0
52608,0
48612,0
43879,0
52265,1
28248,0
25042,1
7330,0
14542,0
41912,1
25,1
14950,0
44260,0
52249,0
35404,0
18249,0
35282,0
38458,0
31253,1
24764,0
55443,0
44038,0
37208,0
21990,0
16176,1
45621,1
12066,0
50996,0
30686,0
8705,1
28622,1
36864,0
22736,0
58269,0
55940,0
42355,0
51186,1
51605,0
34930,0
36745,0
38089,1
58718,1
55548,1
46392,0
11489,1
41490,0
34688,0
15856,0
19300,0
9183,0
50431,1
45447,0
42211,1
17465,0
34034,0
49425,0
22231,0
49392,1
41054,0
28707,0
29155,0
24139,0
8233,0
59271,1
25026,0
56491,1
15887,0
10113,0
24193,0
34932,0
48257,0
16005,0
19733,0
53370,0
51463,1
4906,1
29653,1
49727,0
42700,0
23921,0
24410,0
6288,0
13902,1
41383,1
30304,0
49340,0
40205,0
44082,0
56990,0
50353,1
6820,1
2665,0
8566,0
32629,1
43038,0
35132,0
23457,0
20998,0
20287,1
36855,0
42415,0
14151,1
20983,0
1572,1
57482,0
7075,0
33020,1
51717,0
37656,0
37381,0
43819,1
51263,0
4665,0
29509,0
16474,0
9794,1
32246,1
29424,0
22577,1
7541,0
12103,0
38424,0
57629,0
36880,1
53764,0
16332,0
57933,0
259,0
51171,1
21402,1
15738,1
9523,1
49805,0
2823,1
13807,0
54778,0
23372,1
27616,1
45424,0
32713,0
51592,1
54254,0
52780,0
20415,0
3207,1
2606,1
40754,0
48674,0
27814,1
2086,0
59366,0
37803,0
45828,0
24014,1
56555,0
1720,1
22520,1
119,0
4812,0
50595,0
13670,0
12751,0
23469,0
56864,0
45625,0
564,0
2691,0
38745,1
48934,0
55804,1
23527,0
57619,0
19062,1
34513,1
11482,0
11788,1
35075,1
13904,0
35856,0
51276,0
17309,1
2973,0
42620,0
11295,1
53034,1
40174,0
5852,0
26215,1
25998,0
37522,1
57966,1
48709,1
34262,1
52323,0
29124,1
18968,1
39541,1
22176,0
32130,0
31973,0
10540,0
57289,1
2987,1
33605,0
9445,1
3924,1
27469,1
5000,1
11315,0
49354,0
37277,0
21952,0
43140,0
29193,1
19648,0
11793,1
31626,0
7824,1
24346,1
53400,1
4022,0
25736,0
19680,1
23899,0
36785,1
13158,1
33014,0
21101,1
48597,0
48862,1
34691,0
41365,1
19857,0
39294,0
34398,0
31117,0
6168,1
25740,0
48337,0
41194,0
43062,1
35441,0
51949,1
51155,0
4576,1
43939,0
9881,0
27407,0
31567,0
10214,0
10678,0
28415,0
31361,0
21416,1
36530,0
18630,1
32282,0
4581,1
24934,0
18050,1
30839,1
46085,0
24840,0
16615,0
5329,0
48848,0
24072,0
49839,0
12412,0
21158,0
39628,0
51379,1
37879,0
3888,1
10012,1
28662,1
42995,0
15301,1
29817,1
5603,0
32226,0
50491,0
33290,1
32787,0
49790,1
30733,0
12981,1
46139,0
56091,1
5133,0
44523,0
12883,0
705,0
36434,0
24538,0
52408,0
32470,1
9948,1
25509,0
37067,1
9909,1
49710,1
6233,1
21569,0
32528,0
15549,0
26926,0
41807,1
55386,0
25258,0
22639,0
54112,0
1137,0
21748,0
6155,1
33643,0
48218,1
26638,0
43996,0
6928,0
43800,1
232,0
57700,1
55283,0
17055,1
20783,1
18344,1
32298,0
7042,0
38670,0
25219,0
1396,0
46648,0
59065,0
29871,0
53287,0
36915,1
22839,0
50281,0
49655,1
26400,1
9153,1
52824,1
2339,0
5733,0
22837,1
19823,0
53050,0
15795,1
7002,0
48918,1
1364,0
55790,0
45321,0
38656,1
55550,0
672,0
59227,0
44048,0
38575,0
55332,1
8466,0
4452,1
8616,1
42354,1
22615,0
55559,1
28787,0
6649,1
16452,1
59387,1
30957,1
347,0
19789,0
54376,0
767,0
44115,0
13060,1
24585,0
21734,0
24325,1
1796,0
13970,0
26986,1
43171,1
30486,1
37824,1
51518,1
11847,0
38927,0
18901,0
26718,1
44558,0
49128,0
16627,0
7027,0
57612,0
8588,0
25894,0
49564,0
18202,0
51134,0
33987,0
31700,1
31752,0
31444,0
19045,0
22116,0
28131,1
45965,0
10801,1
34772,0
45212,1
12143,0
4540,1
23088,1
18237,0
17916,0
59787,0
58211,0
20418,1
6187,0
12723,1
53941,1
6362,0
19334,1
9100,0
17626,0
28828,0
45388,0
35483,0
22491,0
11792,0
29091,1
43765,0
49570,0
56086,1
53209,0
57323,1
12946,1
14080,1
53194,1
29524,1
9176,0
26154,1
13820,0
40680,0
12410,1
57411,0
54263,1
41688,0
46517,1
7007,0
37577,0
52685,0
51688,0
28011,0
21361,0
3146,0
15033,1
24460,0
23169,1
4012,1
4536,0
57643,0
35459,1
16638,0
54531,1
57093,1
12441,0
28767,0
5218,0
8956,0
32591,0
36773,0
44701,0
44414,0
50944,0
14251,0
2540,0
33705,0
7436,0
27367,0
13474,1
40326,0
39114,1
37685,0
5463,0
56036,0
54265,0
27797,0
17850,0
2538,0
31376,0
22405,0
22459,0
57089,0
11076,1
2806,0
43349,1
16609,1
28054,0
51634,0
57704,1
849,1
27385,0
57399,0
20165,1
23851,1
15500,1
52767,0
41077,1
1019,0
21915,1
1516,0
40314,1
47579,0
41026,0
58175,1
22498,0
29929,0
14463,0
40066,1
40404,1
18817,0
39041,1
58233,0
52368,0
3726,0
14474,0
20449,0
33005,0
35854,1
37347,0
52663,1
48128,1
83,1
54872,1
240,0
47930,0
34122,0
22972,0
23126,0
16986,1
13564,1
49840,0
41140,0
42619,1
53520,1
7725,0
58555,1
32529,1
15720,0
11268,1
34609,0
13302,0
38629,0
21817,0
17419,0
5696,1
5041,0
16430,0
1045,0
55059,0
52291,1
29285,0
8682,0
39363,1
48576,0
53072,0
39672,1
15427,1
365,0
17739,0
40498,0
42687,0
31119,0
44252,0
777,0
54854,0
45238,0
40626,0
32202,0
18642,0
21577,0
11405,1
53466,1
26231,0
22361,1
10173,0
44002,0
5289,1
9962,0
29378,1
25447,0
26639,0
45523,0
40704,0
18924,1
15001,1
52763,1
42459,0
966,0
53594,0
5069,0
19538,1
50882,0
12420,0
21830,1
56685,1
32780,0
54093,0
36409,0
57121,1
56745,0
14784,0
2802,0
29759,0
32447,0
42135,0
13878,0
37587,1
58862,1
53364,0
35652,0
41032,1
29911,0
50982,1
32945,1
37376,0
18646,1
21431,0
46633,0
42982,1
44920,1
27413,0
18864,1
30116,1
38297,1
24284,1
57843,0
9672,1
8016,0
22598,0
52163,0
24007,0
38505,0
58044,1
58406,0
26795,1
37501,0
18029,0
5516,0
29163,0
56021,0
56856,0
58520,0
46623,1
26999,0
48220,1
29906,0
7747,0
33460,1
33743,0
37922,1
33615,0
30478,0
49422,1
19555,1
8094,0
32472,0
36182,0
58902,0
24852,0
31267,1
13953,0
58661,1
55967,0
39141,0
11272,0
7438,1
14092,0
43352,1
51156,0
48291,1
48837,0
7814,1
18371,0
31637,0
16118,1
14872,1
35995,0
53350,1
6255,0
2550,0
52465,1
17670,0
4330,0
6373,0
11388,1
25303,1
27074,0
33043,0
264,0
55566,1
40276,1
13358,0
14269,1
30730,0
39498,0
43629,1
8647,0
48145,1
27265,1
9936,0
31110,0
39236,1
19614,0
43275,0
3560,1
1292,0
18922,0
22124,0
32942,0
36356,0
26426,0
1776,1
34818,1
14389,0
52255,1
59832,1
51680,0
23427,0
19067,0
57899,0
49833,0
38637,1
55210,0
41546,1
47552,0
20491,0
10499,1
